Date,Open,High,Low,Close,Volume,Adj Close
11/5/15,8983.799805,9032.799805,8946.799805,8990.200195,0,8990.200195
11/4/15,8977.099609,9037.599609,8941,8951.799805,44975800,8951.799805
11/3/15,8920.200195,8937,8886.900391,8935.5,50123500,8935.5
11/2/15,8892.700195,8955.799805,8890.799805,8936.099609,33896500,8936.099609
10/30/15,8984.5,8984.5,8911.5,8938.700195,39242000,8938.700195
10/29/15,8966.900391,8969.099609,8903.900391,8957.299805,43991100,8957.299805
10/28/15,8860.200195,8942.299805,8840.700195,8932.599609,0,8932.599609
10/27/15,8842.799805,8894.400391,8806.400391,8849.900391,38829300,8849.900391
10/26/15,8913.900391,8952.5,8889.099609,8907.900391,34805400,8907.900391
10/23/15,8834.400391,8942.400391,8816.799805,8910.5,0,8910.5
10/22/15,8628.599609,8798.799805,8622.099609,8788.900391,52645700,8788.900391
10/21/15,8666,8666,8579.599609,8602.099609,47566400,8602.099609
10/20/15,8702.099609,8724.599609,8638.799805,8650,40541000,8650
10/19/15,8716.700195,8788.700195,8697.700195,8705.700195,0,8705.700195
10/16/15,8651.700195,8743.099609,8645.099609,8715.700195,58633200,8715.700195
10/15/15,8611,8662.700195,8581.200195,8653.400391,0,8653.400391
10/14/15,8600.700195,8644.099609,8559.299805,8573.299805,0,8573.299805
10/13/15,8686.400391,8692.200195,8593.299805,8654.599609,45103300,8654.599609
10/12/15,8691.400391,8722.900391,8641.900391,8706.099609,37468100,8706.099609
10/9/15,8729.299805,8759,8666.099609,8680.200195,45276200,8680.200195
10/8/15,8676.799805,8718.099609,8636.400391,8674.200195,52270200,8674.200195
10/7/15,8768.5,8772.400391,8631,8639,57797000,8639
10/6/15,8755,8805.299805,8702.099609,8761.700195,0,8761.700195
10/5/15,8643.799805,8762.900391,8632,8740.799805,49209900,8740.799805
10/2/15,8569.200195,8624.400391,8420.200195,8515.5,45762700,8515.5
10/1/15,8620.5,8646.200195,8492.5,8510.599609,49311000,8510.599609
9/30/15,8449.299805,8537.700195,8428.099609,8513.400391,54105900,8513.400391
9/29/15,8289.200195,8365.5,8244.599609,8323.5,54920100,8323.5
9/28/15,8516.099609,8537.200195,8381.200195,8381.200195,47454600,8381.200195
9/25/15,8406.599609,8550.599609,8396,8505.900391,51505500,8505.900391
9/24/15,8442.299805,8449.299805,8260.400391,8278.099609,60001000,8278.099609
9/23/15,8492.900391,8546.299805,8447.700195,8447.700195,47191500,8447.700195
9/22/15,8693.5,8705,8471.900391,8475.5,60065200,8475.5
9/21/15,8698,8854.299805,8690.799805,8782.299805,41030700,8782.299805
9/18/15,8777.900391,8811.799805,8677.400391,8739.200195,124042000,8739.200195
9/17/15,8890,8891.599609,8809.5,8849.400391,45240600,8849.400391
9/16/15,8854.700195,8881.700195,8815,8871.200195,48522300,8871.200195
9/15/15,8706.299805,8808.200195,8682.599609,8790.400391,46269000,8790.400391
9/14/15,8781.599609,8851.700195,8683.200195,8686.200195,37744100,8686.200195
9/11/15,8785.200195,8799.599609,8696.900391,8772.400391,36538800,8772.400391
9/10/15,8824.5,8902.599609,8766,8778.799805,44243300,8778.799805
9/9/15,8902.299805,8963.900391,8853.700195,8871.900391,48680900,8871.900391
9/8/15,8746.700195,8845.299805,8746.5,8761,41733300,8761
9/7/15,8713.099609,8745.299805,8666,8705.5,26793200,8705.5
9/4/15,8700.299805,8721.700195,8611.599609,8652.400391,48876600,8652.400391
9/3/15,8726.299805,8815.400391,8700.299805,8775.599609,46672300,8775.599609
9/2/15,8668.900391,8714.700195,8591,8626.299805,44910100,8626.299805
9/1/15,8747.299805,8749.700195,8565.900391,8621.299805,58144200,8621.299805
8/31/15,8745.099609,8830.700195,8728.299805,8824.599609,35707400,8824.599609
8/28/15,8848.5,8856.099609,8681.099609,8785.099609,51340100,8785.099609
8/27/15,8758.099609,8830.099609,8724.299805,8812.599609,58454700,8812.599609
8/26/15,8621.599609,8729.900391,8529.599609,8548.799805,80096300,8548.799805
8/25/15,8569,8816.099609,8532.799805,8758.799805,81662700,8758.799805
8/24/15,8499.299805,8633.200195,8155.100098,8468.900391,124820400,8468.900391
8/21/15,8953,9037.299805,8798.599609,8798.599609,67405400,8798.599609
8/20/15,9227.599609,9236.700195,9090.599609,9104.700195,51459900,9104.700195
8/19/15,9339.799805,9358.799805,9247.299805,9251.599609,36987000,9251.599609
8/18/15,9392,9415.5,9364.400391,9383.599609,27721700,9383.599609
8/17/15,9397.700195,9418.400391,9326.599609,9390.5,30078400,9390.5
8/14/15,9330.5,9386.799805,9320,9346.599609,35975600,9346.599609
8/13/15,9315.299805,9385.700195,9308.299805,9325.200195,48006100,9325.200195
8/12/15,9350.599609,9352.200195,9143.700195,9183.900391,62316400,9183.900391
8/11/15,9474.900391,9502,9411.900391,9424.400391,0,9424.400391
8/10/15,9431.799805,9517.599609,9372.700195,9510.799805,30843000,9510.799805
8/7/15,9441.599609,9452.599609,9400.799805,9408.299805,30154200,9408.299805
8/6/15,9502.099609,9518,9454.700195,9458,33830500,9458
8/5/15,9506,9537.900391,9473.599609,9526.799805,42069500,9526.799805
8/4/15,9458.5,9496.200195,9435.299805,9480.200195,33473100,9480.200195
8/3/15,9441.299805,9501,9438.299805,9469,33120800,9469
7/31/15,9405.799805,9428.200195,9367.5,9428.200195,0,9428.200195
7/30/15,9404.299805,9442.799805,9351.099609,9397.700195,42494800,9397.700195
7/29/15,9309.299805,9388.299805,9299.700195,9388,46934400,9388
7/28/15,9221.099609,9275.700195,9187.799805,9275.700195,43743900,9275.700195
7/27/15,9325.400391,9331.599609,9171.099609,9194.5,51159600,9194.5
7/24/15,9396.700195,9422.299805,9313,9323,41218600,9323
7/23/15,9362.799805,9407.700195,9335,9381.599609,58617400,9381.599609
7/22/15,9350.200195,9357.099609,9269.200195,9289.299805,45511600,9289.299805
7/21/15,9477,9479.299805,9363.900391,9385.5,34440100,9385.5
7/20/15,9470.5,9525.799805,9451.799805,9482.599609,34518000,9482.599609
7/17/15,9422,9453.400391,9415.700195,9446.200195,44265000,9446.200195
7/16/15,9331.700195,9459,9324.200195,9459,51353100,9459
7/15/15,9299.299805,9349.5,9277.299805,9319.299805,61063300,9319.299805
7/14/15,9268.900391,9322.099609,9229.200195,9311.099609,0,9311.099609
7/13/15,9188.799805,9265.900391,9186.299805,9250.099609,45542400,9250.099609
7/10/15,9105.5,9142.200195,9042,9134.200195,41206000,9134.200195
7/9/15,8848,9010.5,8841.400391,8985.099609,39690000,8985.099609
7/8/15,8841.400391,8872.400391,8807.099609,8852.400391,49655500,8852.400391
7/7/15,8891.099609,8892.299805,8764.099609,8764.099609,48307600,8764.099609
7/6/15,8798.5,8893.599609,8796.200195,8862.799805,39029800,8862.799805
7/3/15,8960.400391,8961,8863.700195,8912.799805,32030600,8912.799805
7/2/15,8941.200195,9004.799805,8938.799805,8961.5,37513400,8961.5
7/1/15,8809.200195,8955.200195,8793,8909,58407300,8909
6/30/15,8833.200195,8896.299805,8769.400391,8780.900391,61256800,8780.900391
6/29/15,8729.799805,8945.299805,8728,8868.400391,53788000,8868.400391
6/26/15,9005,9047.900391,8932.700195,9007.5,38362700,9007.5
6/25/15,9032.200195,9118,9012.400391,9045.299805,40057900,9045.299805
6/24/15,9150.099609,9169.200195,9056.599609,9081.799805,48451800,9081.799805
6/23/15,9074.299805,9170.099609,9062.599609,9137.299805,48746600,9137.299805
6/22/15,8956.900391,9035.400391,8945.700195,9021.400391,48069400,9021.400391
6/19/15,8907.299805,8974.700195,8867,8867.299805,0,8867.299805
6/18/15,8878.799805,8880.299805,8740.299805,8880.299805,64302400,8880.299805
6/17/15,8964.799805,8987.200195,8885.5,8906.700195,44524300,8906.700195
6/16/15,8899.299805,9002.299805,8893.400391,8965.400391,42285400,8965.400391
6/15/15,8973,9005.799805,8921.099609,8924.700195,36804300,8924.700195
6/12/15,9122.299805,9143.700195,9010.299805,9026.400391,44058300,9026.400391
6/11/15,9117.299805,9187.799805,9114.5,9146.299805,50141900,9146.299805
6/10/15,8970.299805,9134.099609,8964.400391,9102.700195,48158700,9102.700195
6/9/15,9013,9040.200195,8948.900391,8980.200195,49158300,8980.200195
6/8/15,9089.299805,9119.299805,9058.900391,9060.5,40807300,9060.5
6/5/15,9169.400391,9181.099609,9079.799805,9105,54496800,9105
6/4/15,9221.700195,9283.299805,9121,9233.700195,71501000,9233.700195
6/3/15,9222.799805,9299,9206.200195,9253.299805,53836600,9253.299805
6/2/15,9263.099609,9290.900391,9187.299805,9204.099609,46956600,9204.099609
6/1/15,9303.200195,9323.599609,9266.700195,9267.400391,38977100,9267.400391
5/29/15,9402.5,9403.5,9237.799805,9237.799805,55646100,9237.799805
5/28/15,9399.700195,9426.5,9375.799805,9394.299805,35664900,9394.299805
5/27/15,9298,9405.099609,9292.5,9396.200195,48165900,9396.200195
5/26/15,9354.799805,9377.299805,9248.5,9272.700195,40243900,9272.700195
5/22/15,9348.599609,9383.900391,9323.200195,9353.299805,35439000,9353.299805
5/21/15,9319.099609,9372.299805,9290.799805,9365.400391,39021900,9365.400391
5/20/15,9297,9335.700195,9277.400391,9319.900391,57539500,9319.900391
5/19/15,9220.400391,9306.900391,9220.400391,9295.599609,43047100,9295.599609
5/18/15,9141.599609,9202.900391,9111.400391,9196.599609,40010200,9196.599609
5/15/15,9138,9189.900391,9099.200195,9109.900391,60259500,9109.900391
5/13/15,9077.200195,9092.200195,9034.400391,9050.700195,45068800,9050.700195
5/12/15,9065.799805,9070.599609,8989.5,9045,50675500,9045
5/11/15,9114.299805,9139.099609,9056.200195,9117.299805,49237900,9117.299805
5/8/15,8995,9110.700195,8941.400391,9093.299805,61228300,9093.299805
5/7/15,8839.400391,8901.299805,8729,8873.599609,75808900,8873.599609
5/6/15,8993.799805,8998.599609,8859.299805,8888.900391,74589300,8888.900391
5/5/15,9098.700195,9203.599609,9024.400391,9024.400391,86723100,9024.400391
5/4/15,9112,9144.900391,9076.5,9095.799805,42217500,9095.799805
5/1/15,9069.400391,9107.299805,9027.599609,9077.099609,0,9077.099609
4/30/15,9069.400391,9107.299805,9027.599609,9077.099609,65764400,9077.099609
4/29/15,9295.299805,9308.799805,9105.099609,9105.099609,59671200,9105.099609
4/28/15,9301.900391,9316.200195,9191,9259.799805,54451100,9259.799805
4/27/15,9340.200195,9349.200195,9228.700195,9349.200195,51010000,9349.200195
4/24/15,9370.299805,9390.099609,9274.099609,9302.099609,53232500,9302.099609
4/23/15,9416.700195,9426.299805,9309.700195,9338.299805,59455200,9338.299805
4/22/15,9335.5,9365.299805,9260.599609,9358.099609,50980500,9358.099609
4/21/15,9317.099609,9357.400391,9299.400391,9299.400391,57290400,9299.400391
4/20/15,9253.599609,9275.299805,9231.099609,9243.700195,42522100,9243.700195
4/17/15,9408.5,9424.200195,9239.799805,9245.900391,80256600,9245.900391
4/16/15,9420,9443.5,9390.5,9398.599609,43240000,9398.599609
4/15/15,9454.099609,9470.099609,9427.099609,9428.599609,48999900,9428.599609
4/14/15,9426.099609,9439.200195,9383,9415.599609,38036000,9415.599609
4/13/15,9470.299805,9475,9413.900391,9430.299805,43670400,9430.299805
4/10/15,9411.5,9472.5,9406.900391,9471.5,46139000,9471.5
4/9/15,9300.200195,9404.099609,9299.099609,9393.400391,46170500,9393.400391
4/8/15,9258.700195,9294.5,9243.299805,9247.799805,36472100,9247.799805
4/7/15,9169.5,9283.299805,9164.799805,9260.799805,44573300,9260.799805
4/2/15,9124.700195,9157.700195,9117,9130.599609,35133400,9130.599609
4/1/15,9098.5,9191.799805,9085.900391,9137.299805,49048500,9137.299805
3/31/15,9213.299805,9254.700195,9126.299805,9129,52720200,9129
3/30/15,9123.5,9220.700195,9122.200195,9202.200195,44521700,9202.200195
3/27/15,9096.599609,9159.900391,9072.599609,9083.5,45760600,9083.5
3/26/15,9139.200195,9140,8995.400391,9082.5,57654500,9082.5
3/25/15,9277.200195,9307.799805,9170.299805,9188.299805,50593800,9188.299805
3/24/15,9339.400391,9389.099609,9271.400391,9292.700195,48065800,9292.700195
3/23/15,9374.599609,9385.799805,9339.400391,9366.200195,45933200,9366.200195
3/20/15,9347.799805,9397.200195,9336,9396.299805,106155300,9396.299805
3/19/15,9269.700195,9339.299805,9269.400391,9328.5,56549500,9328.5
3/18/15,9230.5,9282.700195,9185.799805,9256.200195,54863800,9256.200195
3/17/15,9254.5,9263.299805,9170.299805,9198.5,56041400,9198.5
3/16/15,9163.400391,9272.900391,9155.900391,9237.099609,57192000,9237.099609
3/13/15,9134.799805,9158.099609,9121.599609,9156,43021700,9156
3/12/15,9101.599609,9134.299805,9083.700195,9119.799805,46286000,9119.799805
3/11/15,9044.400391,9119.799805,9041.900391,9106.200195,60013000,9106.200195
3/10/15,9063.799805,9092.599609,9003.900391,9023.700195,74284800,9023.700195
3/9/15,9068.5,9070,9001.200195,9046.900391,41155900,9046.900391
3/6/15,9036,9110.5,9034.700195,9080,48117900,9080
3/5/15,8997.5,9051.599609,8987.599609,9034.599609,44021700,9034.599609
3/4/15,8962,9011.299805,8926,8992.5,70982300,8992.5
3/3/15,9032.299805,9055.5,8941.799805,8954.700195,58124100,8954.700195
3/2/15,9011.599609,9055.700195,8990.599609,9055.700195,75781200,9055.700195
2/27/15,9048.799805,9067.200195,8992.099609,9014.5,53806300,9014.5
2/26/15,8976.700195,9049.5,8955.700195,9049.5,62170400,9049.5
2/25/15,8961.799805,8982.099609,8924.799805,8977.599609,48488200,8977.599609
2/24/15,8975.700195,8984.599609,8936.900391,8984.599609,49344300,8984.599609
2/23/15,8925.900391,8988.200195,8914,8977.700195,41723600,8977.700195
2/20/15,8910.700195,8925.799805,8832.900391,8892.200195,68549300,8892.200195
2/19/15,8807.200195,8910.799805,8782.299805,8900.200195,50067700,8900.200195
2/18/15,8759.799805,8820.5,8749.5,8800.700195,50003700,8800.700195
2/17/15,8698.200195,8747.900391,8663.200195,8747.799805,49208100,8747.799805
2/16/15,8649.5,8732.599609,8631,8712.700195,38419200,8712.700195
2/13/15,8634.200195,8665.900391,8606.400391,8652,55525000,8652
2/12/15,8580.799805,8611.700195,8555.200195,8611,77553900,8611
2/11/15,8628.5,8642.700195,8537.200195,8577.799805,50895300,8577.799805
2/10/15,8605.5,8626.200195,8563.700195,8620.400391,81282600,8620.400391
2/9/15,8535.599609,8638.400391,8521.099609,8632.099609,58406700,8632.099609
2/6/15,8527.299805,8619.599609,8487.900391,8588,46917900,8588
2/5/15,8546.099609,8562.799805,8503.299805,8544.299805,62290200,8544.299805
2/4/15,8490.900391,8612.099609,8477.400391,8608.200195,66700900,8608.200195
2/3/15,8425.599609,8516.400391,8419.700195,8452.099609,65674200,8452.099609
2/2/15,8439.900391,8474.900391,8398.200195,8429.200195,58077400,8429.200195
1/30/15,8490.400391,8493.099609,8385.099609,8385.099609,64278100,8385.099609
1/29/15,8305.700195,8435.299805,8305.700195,8435.299805,56716600,8435.299805
1/28/15,8415.599609,8440.200195,8300.400391,8311.599609,63979200,8311.599609
1/27/15,8315.799805,8443.700195,8307.799805,8402.799805,74604900,8402.799805
1/26/15,8152.799805,8311.299805,8144.600098,8296.5,65050100,8296.5
1/23/15,8025,8166.399902,7996.299805,8161.200195,83855900,8161.200195
1/22/15,8005.100098,8013.600098,7860.5,7999.5,87533800,7999.5
1/21/15,8175.399902,8185.299805,7917.799805,8008.600098,87654300,8008.600098
1/20/15,8235,8271.700195,8162.200195,8178.899902,85964100,8178.899902
1/19/15,8008.299805,8244,7984.200195,8152.799805,99961700,8152.799805
1/16/15,8188.799805,8189.5,7852.799805,7899.600098,194354500,7899.600098
1/15/15,9259.200195,9277.200195,7932.200195,8400.599609,346767700,8400.599609
1/14/15,9200.900391,9281.799805,9174.799805,9198.200195,69223100,9198.200195
1/13/15,9130.599609,9292.400391,9120.799805,9285.599609,61176700,9285.599609
1/12/15,9149,9200.599609,9103.299805,9153,52246400,9153
1/9/15,9116.5,9182.200195,9076,9105.700195,56908700,9105.700195
1/8/15,8981.599609,9152.099609,8981.599609,9139.700195,56700000,9139.700195
1/7/15,8881,8945.599609,8862.099609,8900.799805,50918500,8900.799805
1/6/15,8948.900391,8991.299805,8867.799805,8874.5,48701500,8874.5
1/5/15,9002.799805,9070.900391,8938.900391,8938.900391,58042000,8938.900391
1/2/15,9015.799805,9037.5,8973.099609,8983.400391,0,8983.400391
12/31/14,9015.799805,9037.5,8973.099609,8983.400391,0,8983.400391
12/30/14,9015.799805,9037.5,8973.099609,8983.400391,24406000,8983.400391
12/29/14,9044.599609,9044.599609,8998.099609,9034.599609,27679000,9034.599609
12/23/14,9060.200195,9093.099609,9003.200195,9021.700195,28644400,9021.700195
12/22/14,9011.200195,9061,9003.200195,9033.5,33876600,9033.5
12/19/14,9068.299805,9068.299805,8917.700195,8976.200195,123427900,8976.200195
12/18/14,8897,9019.900391,8883,9013.099609,65730200,9013.099609
12/17/14,8723.099609,8781.5,8719.5,8775.900391,52610500,8775.900391
12/16/14,8733.099609,8795.099609,8578.700195,8795.099609,78837500,8795.099609
12/15/14,8878.700195,8904.900391,8710.400391,8712.799805,49096600,8712.799805
12/12/14,8996.700195,9023.700195,8895.400391,8895.400391,45505000,8895.400391
12/11/14,9010.700195,9059.900391,8971.299805,9058.799805,40715000,9058.799805
12/10/14,9066,9080.099609,9000.400391,9020.799805,36217200,9020.799805
12/9/14,9133.5,9152.099609,9025.5,9051.400391,47548200,9051.400391
12/8/14,9176.099609,9208,9176,9181.200195,25855800,9181.200195
12/5/14,9142.5,9213.5,9142,9212.900391,39046300,9212.900391
12/4/14,9177.400391,9218.700195,9100,9118.200195,45701500,9118.200195
12/3/14,9160.299805,9209,9148.799805,9168.400391,42700800,9168.400391
12/2/14,9161.299805,9194.599609,9129.599609,9138.599609,44770400,9138.599609
12/1/14,9107.700195,9167.099609,9098.900391,9146.200195,44716900,9146.200195
11/28/14,9137.099609,9155.200195,9084.200195,9150.5,32010300,9150.5
11/27/14,9066.299805,9129.400391,9059.200195,9129.200195,24033900,9129.200195
11/26/14,9064.5,9086.299805,9046.299805,9058.900391,32017100,9058.900391
11/25/14,9041.700195,9087.599609,9037.599609,9042.700195,36994300,9042.700195
11/24/14,9072.5,9097.099609,9052.599609,9058.5,33277900,9058.5
11/21/14,9003.099609,9081.400391,8999.5,9080.599609,47736000,9080.599609
11/20/14,8979.799805,8994.900391,8943.5,8989.900391,30344200,8989.900391
11/19/14,8950.299805,9001.799805,8949.400391,8983.5,32505900,8983.5
11/18/14,8932.799805,8988.099609,8929,8972.5,31709700,8972.5
11/17/14,8852.799805,8936.799805,8852.299805,8927.099609,31741600,8927.099609
11/14/14,8958.599609,8970.799805,8891.400391,8915.299805,37678100,8915.299805
11/13/14,8897.5,8954.400391,8880.900391,8954.400391,39892600,8954.400391
11/12/14,8880.799805,8897.099609,8840,8867.799805,36785400,8867.799805
11/11/14,8880.200195,8905.799805,8862,8896.200195,34804400,8896.200195
11/10/14,8807.900391,8867.5,8800.700195,8867.5,38431700,8867.5
11/7/14,8877.099609,8882.099609,8786.700195,8816.900391,55084700,8816.900391
11/6/14,8816.599609,8878.5,8800,8863.900391,54442600,8863.900391
11/5/14,8761.599609,8851.200195,8760.700195,8843.200195,47014200,8843.200195
11/4/14,8747.599609,8801.400391,8705.900391,8718,49507800,8718
11/3/14,8830,8840,8735.200195,8751.700195,44259400,8751.700195
10/31/14,8812.900391,8843.200195,8770.799805,8837.799805,71404600,8837.799805
10/30/14,8684.799805,8728,8599.599609,8719,52176600,8719
10/29/14,8664.099609,8681.799805,8645.200195,8654.5,47222500,8654.5
10/28/14,8585.099609,8646.5,8584.599609,8630.400391,68897500,8630.400391
10/27/14,8591.200195,8591.700195,8490.700195,8520.5,43018900,8520.5
10/24/14,8530.5,8537.5,8491.799805,8532.099609,40332800,8532.099609
10/23/14,8477.700195,8548.799805,8432.700195,8546.099609,58507900,8546.099609
10/22/14,8430.299805,8510.400391,8402,8506.099609,57320500,8506.099609
10/21/14,8283,8404.799805,8233.799805,8404.799805,60413600,8404.799805
10/20/14,8232.599609,8291.900391,8183.399902,8283.299805,58565500,8283.299805
10/17/14,8095.200195,8279.200195,8049.100098,8250.099609,90287300,8250.099609
10/16/14,8175.100098,8198,7870.899902,8057.5,118621200,8057.5
10/15/14,8320.200195,8329.200195,8084.5,8144.899902,81724800,8144.899902
10/14/14,8300.400391,8352.5,8225.5,8338,62885100,8338
10/13/14,8281.099609,8387,8278.299805,8342.099609,54469100,8342.099609
10/10/14,8436.5,8436.599609,8335.099609,8374.599609,65300700,8374.599609
10/9/14,8584.799805,8601.400391,8476.599609,8482.900391,51821800,8482.900391
10/8/14,8520,8531.299805,8465.900391,8517.299805,50014800,8517.299805
10/7/14,8691.200195,8697.5,8549.200195,8562,51595200,8562
10/6/14,8734,8750.900391,8712,8723,45447200,8723
10/3/14,8678.099609,8705.599609,8628.900391,8683.5,46057000,8683.5
10/2/14,8760.299805,8767.5,8654.700195,8654.700195,54757600,8654.700195
10/1/14,8819.200195,8843,8775.099609,8789.5,44517300,8789.5
9/30/14,8787.799805,8840.700195,8772.400391,8835.099609,45893500,8835.099609
