Date,Open,High,Low,Close,Volume,Adj Close
1/12/12,1458.24,1458.24,1458.24,1458.24,0,1458.24
1/11/12,1452.69,1452.69,1452.69,1452.69,0,1452.69
1/10/12,1469.76,1469.76,1469.76,1469.76,0,1469.76
1/9/12,1430.13,1430.13,1430.13,1430.13,0,1430.13
1/6/12,1423.7,1423.7,1423.7,1423.7,0,1423.7
1/5/12,1415.48,1415.48,1415.48,1415.48,0,1415.48
1/4/12,1434.19,1434.19,1434.19,1434.19,0,1434.19
1/3/12,1434.23,1434.23,1434.23,1434.23,0,1434.23
12/30/11,1381.87,1381.87,1381.87,1381.87,0,1381.87
12/29/11,1365.13,1365.13,1365.13,1365.13,0,1365.13
12/28/11,1382.19,1382.19,1382.19,1382.19,0,1382.19
12/27/11,1398.51,1398.51,1398.51,1398.51,0,1398.51
12/26/11,1413.52,1413.52,1413.52,1413.52,0,1413.52
12/23/11,1394.12,1394.12,1394.12,1394.12,0,1394.12
12/22/11,1396.03,1396.03,1396.03,1396.03,0,1396.03
12/21/11,1382.5,1382.5,1382.5,1382.5,0,1382.5
12/20/11,1395.79,1395.79,1395.79,1395.79,0,1395.79
12/19/11,1370.11,1370.11,1370.11,1370.11,0,1370.11
12/16/11,1373.73,1373.73,1373.73,1373.73,0,1373.73
12/15/11,1395.28,1395.28,1395.28,1395.28,0,1395.28
12/14/11,1369.65,1369.65,1369.65,1369.65,0,1369.65
12/13/11,1387.13,1387.13,1387.13,1387.13,0,1387.13
12/12/11,1363.67,1363.67,1363.67,1363.67,0,1363.67
12/9/11,1410.28,1410.28,1410.28,1410.28,0,1410.28
12/8/11,1473.56,1473.56,1473.56,1473.56,0,1473.56
12/7/11,1467.69,1467.69,1467.69,1467.69,0,1467.69
12/6/11,1485.67,1485.67,1485.67,1485.67,0,1485.67
12/5/11,1559.28,1559.28,1559.28,1559.28,0,1559.28
12/2/11,1545.57,1545.57,1545.57,1545.57,0,1545.57
12/1/11,1546.7,1546.7,1546.7,1546.7,0,1546.7
11/30/11,1540.81,1540.81,1540.81,1540.81,0,1540.81
11/29/11,1466.36,1466.36,1466.36,1466.36,0,1466.36
11/28/11,1475.25,1475.25,1475.25,1475.25,0,1475.25
11/25/11,1413.18,1413.18,1413.18,1413.18,0,1413.18
11/24/11,1402.83,1402.83,1402.83,1402.83,0,1402.83
11/23/11,1422,1422,1422,1422,0,1422
11/22/11,1431.13,1431.13,1431.13,1431.13,0,1431.13
11/21/11,1424.97,1424.97,1424.97,1424.97,0,1424.97
11/18/11,1495.87,1495.87,1495.87,1495.87,0,1495.87
11/17/11,1512.67,1512.67,1512.67,1512.67,0,1512.67
11/16/11,1520.75,1520.75,1520.75,1520.75,0,1520.75
11/15/11,1526.98,1526.98,1526.98,1526.98,0,1526.98
11/14/11,1527.16,1527.16,1527.16,1527.16,0,1527.16
11/11/11,1530.7,1530.7,1530.7,1530.7,0,1530.7
11/10/11,1529.71,1529.71,1529.71,1529.71,0,1529.71
11/9/11,1512.85,1512.85,1512.85,1512.85,0,1512.85
11/8/11,1579.82,1579.82,1579.82,1579.82,0,1579.82
11/7/11,1563.24,1563.24,1563.24,1563.24,0,1563.24
11/3/11,1542.39,1542.39,1542.39,1542.39,0,1542.39
11/2/11,1526.19,1526.19,1526.19,1526.19,0,1526.19
11/1/11,1484.98,1484.98,1484.98,1484.98,0,1484.98
10/31/11,1563.28,1563.28,1563.28,1563.28,0,1563.28
10/28/11,1610.32,1610.32,1610.32,1610.32,0,1610.32
10/27/11,1592.93,1592.93,1592.93,1592.93,0,1592.93
10/26/11,1530.11,1530.11,1530.11,1530.11,0,1530.11
10/25/11,1500.05,1500.05,1500.05,1500.05,0,1500.05
10/24/11,1508.82,1508.82,1508.82,1508.82,0,1508.82
10/21/11,1456.73,1456.73,1456.73,1456.73,0,1456.73
10/20/11,1423.03,1423.03,1423.03,1423.03,0,1423.03
10/19/11,1438.63,1438.63,1438.63,1438.63,0,1438.63
10/18/11,1427.26,1427.26,1427.26,1427.26,0,1427.26
10/17/11,1427.31,1427.31,1427.31,1427.31,0,1427.31
10/14/11,1449.28,1449.28,1449.28,1449.28,0,1449.28
10/13/11,1396.27,1396.27,1396.27,1396.27,0,1396.27
10/12/11,1407.77,1407.77,1407.77,1407.77,0,1407.77
10/11/11,1355.21,1355.21,1355.21,1355.21,0,1355.21
10/10/11,1365.73,1365.73,1365.73,1365.73,0,1365.73
10/7/11,1311.91,1311.91,1311.91,1311.91,0,1311.91
10/6/11,1271.71,1271.71,1271.71,1271.71,0,1271.71
10/5/11,1217.21,1217.21,1217.21,1217.21,0,1217.21
10/4/11,1224.92,1224.92,1224.92,1224.92,0,1224.92
10/3/11,1291.7,1291.7,1291.7,1291.7,0,1291.7
9/30/11,1341.09,1341.09,1341.09,1341.09,0,1341.09
9/29/11,1389.14,1389.14,1389.14,1389.14,0,1389.14
9/28/11,1367.37,1367.37,1367.37,1367.37,0,1367.37
9/27/11,1369.93,1369.93,1369.93,1369.93,0,1369.93
9/26/11,1315.25,1315.25,1315.25,1315.25,0,1315.25
9/23/11,1315.95,1315.95,1315.95,1315.95,0,1315.95
9/22/11,1387.86,1387.86,1387.86,1387.86,0,1387.86
9/21/11,1518.64,1518.64,1518.64,1518.64,0,1518.64
9/20/11,1535.62,1535.62,1535.62,1535.62,0,1535.62
9/19/11,1526.01,1526.01,1526.01,1526.01,0,1526.01
9/16/11,1574.94,1574.94,1574.94,1574.94,0,1574.94
9/15/11,1603.39,1603.39,1603.39,1603.39,0,1603.39
9/14/11,1570.38,1570.38,1570.38,1570.38,0,1570.38
9/13/11,1572,1572,1572,1572,0,1572
9/12/11,1566.64,1566.64,1566.64,1566.64,0,1566.64
9/9/11,1625.29,1625.29,1625.29,1625.29,0,1625.29
9/8/11,1675.14,1675.14,1675.14,1675.14,0,1675.14
9/7/11,1669.75,1669.75,1669.75,1669.75,0,1669.75
9/6/11,1618.63,1618.63,1618.63,1618.63,0,1618.63
9/5/11,1617.01,1617.01,1617.01,1617.01,0,1617.01
9/2/11,1657.25,1657.25,1657.25,1657.25,0,1657.25
9/1/11,1703.86,1703.86,1703.86,1703.86,0,1703.86
8/31/11,1702.28,1702.28,1702.28,1702.28,0,1702.28
8/30/11,1662.35,1662.35,1662.35,1662.35,0,1662.35
8/29/11,1667.66,1667.66,1667.66,1667.66,0,1667.66
8/26/11,1596.17,1596.17,1596.17,1596.17,0,1596.17
8/25/11,1583.97,1583.97,1583.97,1583.97,0,1583.97
8/24/11,1601.03,1601.03,1601.03,1601.03,0,1601.03
8/23/11,1578.91,1578.91,1578.91,1578.91,0,1578.91
8/22/11,1578.45,1578.45,1578.45,1578.45,0,1578.45
8/19/11,1575.33,1575.33,1575.33,1575.33,0,1575.33
8/18/11,1584.2,1584.2,1584.2,1584.2,0,1584.2
8/17/11,1663.86,1663.86,1663.86,1663.86,0,1663.86
8/16/11,1632.31,1632.31,1632.31,1632.31,0,1632.31
8/15/11,1655.03,1655.03,1655.03,1655.03,0,1655.03
8/12/11,1594.68,1594.68,1594.68,1594.68,0,1594.68
8/11/11,1544.83,1544.83,1544.83,1544.83,0,1544.83
8/10/11,1537.57,1537.57,1537.57,1537.57,0,1537.57
8/9/11,1610.22,1610.22,1610.22,1610.22,0,1610.22
8/8/11,1657.77,1657.77,1657.77,1657.77,0,1657.77
8/5/11,1798.75,1798.75,1798.75,1798.75,0,1798.75
